ds,yhat,yhat_lower,yhat_upper
2024-05-22,647.4280921589381,241.34564444256708,1073.212999921428
2024-05-23,647.7619397228686,237.77803662403326,1071.7621073895261
2024-05-24,648.0957872867994,207.13313763057982,1091.576330593982
2024-05-25,648.4296348507298,224.05070473713772,1065.816407444657
2024-05-26,648.7634824146605,205.06872718024448,1096.1514489768565
2024-05-27,649.0973299785911,184.3490485283174,1044.9778280395615
2024-05-28,649.4311775425217,226.09654154292716,1087.5603115715146
2024-05-29,649.7650251064524,218.19850618188948,1084.3766568688034
2024-05-30,650.098872670383,222.22348295424163,1069.1407207863065
2024-05-31,650.4327202343135,227.0259450226824,1088.7875368164596
2024-06-01,650.7665677982442,227.23317045244295,1080.2641357147606
2024-06-02,651.1004153621748,248.2383441372327,1107.5676401657443
2024-06-03,651.4342629261054,210.7162303506267,1070.1923368524065
2024-06-04,651.768110490036,204.68688287579212,1058.7964383249948
2024-06-05,652.1019580539667,208.38270913863627,1073.582245801812
2024-06-06,652.4358056178972,222.39728754329815,1066.9585421980182
2024-06-07,652.7696531818278,206.28092496109232,1067.29406824211
2024-06-08,653.1035007457585,241.46505308164186,1073.7871526248628
2024-06-09,653.437348309689,249.35495814906324,1076.7844016780941
2024-06-10,653.7711958736197,203.06053021132146,1096.3970558047247
2024-06-11,654.1050434375503,237.08385425412158,1078.9788346723383
2024-06-12,654.4388910014809,231.61870444746103,1091.9249705042064
2024-06-13,654.7727385654115,229.38434043103246,1052.7140256409405
2024-06-14,655.1065861293422,202.39743506826338,1061.5524206260845
2024-06-15,655.4404336932728,233.1332190713741,1100.5865411159175
2024-06-16,655.7742812572034,238.0694506070938,1097.0737592353075
2024-06-17,656.1081288211341,207.12574935568284,1087.8789161419522
2024-06-18,656.4419763850645,237.97134451034174,1092.7503613857023
2024-06-19,656.7758239489951,222.67951354182065,1094.4167125168083
2024-06-20,657.1096715129258,230.0964351463997,1065.6985652735689
2024-06-21,657.4435190768564,230.73200523803075,1111.8503081759895
2024-06-22,657.777366640787,227.78865208150765,1083.3256648658883
2024-06-23,658.1112142047177,228.3110987793628,1090.8161565806438
2024-06-24,658.4450617686483,230.38111958861967,1064.848313228393
2024-06-25,658.7789093325789,218.76312725614554,1072.1683734236449
2024-06-26,659.1127568965095,208.0161987064039,1091.5108652275337
2024-06-27,659.4466044604402,249.532097512809,1083.3073603587034
2024-06-28,659.7804520243707,230.26584928440184,1081.473050698223
2024-06-29,660.1142995883014,236.49089870606622,1102.1370471933344
2024-06-30,660.448147152232,232.49774734328898,1053.307654213806
2024-07-01,660.7819947161626,235.56727052022725,1089.1815066563368
2024-07-02,661.1158422800931,215.04016238114127,1070.5843515874715
2024-07-03,661.4496898440239,256.1996339107942,1077.5684979164623
2024-07-04,661.7835374079544,208.80980080288379,1102.248498793858
2024-07-05,662.117384971885,246.86015525953957,1121.8003867382304
2024-07-06,662.4512325358157,185.38946008038377,1075.0609859365652
2024-07-07,662.7850800997462,250.6400734332796,1067.4832884567002
2024-07-08,663.1189276636768,231.48879284507058,1098.3200423884857
2024-07-09,663.4527752276075,262.6344628800604,1097.9809007736583
2024-07-10,663.7866227915381,244.0391524448367,1097.1774896188085
2024-07-11,664.1204703554687,227.61213336520643,1107.2677261794563
2024-07-12,664.4543179193994,216.37227405068327,1075.9362400669145
2024-07-13,664.78816548333,231.47540790779595,1117.8743139160606
2024-07-14,665.1220130472606,208.0754844730827,1068.6207673975039
2024-07-15,665.4558606111912,231.2914968528662,1085.9796923615559
2024-07-16,665.7897081751217,239.61190828326014,1114.675257003593
2024-07-17,666.1235557390523,250.45978105320214,1108.4640126873194
2024-07-18,666.457403302983,225.75045827736847,1102.8933410945872
2024-07-19,666.7912508669135,242.81405014675715,1069.3904887162892
2024-07-20,667.1250984308442,208.70282570909595,1101.2414840498018
2024-07-21,667.4589459947749,234.588709742932,1087.0886706846018
2024-07-22,667.7927935587054,270.6334774470147,1096.4778170780828
2024-07-23,668.1266411226361,212.4995364851644,1115.896292365225
2024-07-24,668.4604886865667,239.62606447594047,1080.9858343456783
2024-07-25,668.7943362504973,228.79520117194437,1074.01952940541
2024-07-26,669.1281838144279,253.86692242629232,1121.53436928556
2024-07-27,669.4620313783585,259.3084339917412,1072.240782471115
2024-07-28,669.795878942289,256.2080370164943,1087.9907009288877
2024-07-29,670.1297265062198,227.70290815169022,1122.544844121293
2024-07-30,670.4635740701503,208.8491402504252,1096.7656775039336
2024-07-31,670.7974216340809,187.58531477829948,1108.4986547846095
2024-08-01,671.1312691980116,213.55980371784847,1064.364559725844
2024-08-02,671.4651167619422,226.4784834816925,1120.4180638207604
2024-08-03,671.7989643258728,246.97296721952932,1116.2363415225973
2024-08-04,672.1328118898034,240.1626178132442,1095.5547996579667
2024-08-05,672.466659453734,223.1557914545591,1082.097854252515
2024-08-06,672.8005070176646,258.8627432955026,1096.9676931262932
2024-08-07,673.1343545815953,241.47990781753452,1098.0971812632863
2024-08-08,673.4682021455259,243.70796132399803,1087.2224017252067
2024-08-09,673.8020497094566,238.11651626207103,1112.4991093830859
2024-08-10,674.1358972733871,236.77632611612052,1113.4658393393065
2024-08-11,674.4697448373178,242.81505341065426,1116.2749273535799
2024-08-12,674.8035924012484,231.051368673194,1116.1096084619037
2024-08-13,675.1374399651789,270.94634051526845,1125.9875733472616
2024-08-14,675.4712875291095,242.60198803842218,1109.3465761463183
2024-08-15,675.8051350930401,257.0922580883529,1105.4309797135925
2024-08-16,676.1389826569707,245.45117767144504,1122.3517608903776
2024-08-17,676.4728302209014,234.53849438970127,1117.9249113338433
2024-08-18,676.8066777848321,253.6800385098892,1131.6119271042219
2024-08-19,677.1405253487626,268.29186005690684,1102.9196037408203
2024-08-20,677.4743729126933,259.39012170374724,1112.0122488336601
2024-08-21,677.8082204766239,273.9088712523321,1126.2589607979723
2024-08-22,678.1420680405544,243.56599333317578,1094.32027427119
2024-08-23,678.4759156044851,239.17123475672503,1126.4059461260886
2024-08-24,678.8097631684157,234.50656608743608,1085.6355649847344
2024-08-25,679.1436107323462,254.0342046618945,1107.7432062929206
2024-08-26,679.477458296277,266.98479166595996,1103.9054135915726
2024-08-27,679.8113058602075,258.0624551285624,1102.8093332721348
2024-08-28,680.1451534241381,263.3715259202388,1099.726741955383
2024-08-29,680.4790009880687,220.75713811021438,1067.580084593909
2024-08-30,680.8128485519994,276.85945901106214,1081.8938190221968
2024-08-31,681.1466961159299,265.2328419235944,1112.147194705923
2024-09-01,681.4805436798606,270.7774851144516,1119.8534098735397
2024-09-02,681.8143912437912,232.7987373673552,1113.0927570526053
2024-09-03,682.1482388077218,242.5201262416357,1056.83994172517
2024-09-04,682.4820863716525,241.17097764784927,1098.5873720966786
2024-09-05,682.8159339355831,285.87918896869496,1094.9520820657813
2024-09-06,683.1497814995137,240.99086876632302,1106.6473000212604
2024-09-07,683.4836290634443,286.8109150929702,1103.729700039172
2024-09-08,683.817476627375,244.96202974664874,1117.1561042350058
2024-09-09,684.1513241913054,273.24168506470085,1131.2140819374977
2024-09-10,684.485171755236,286.4086552858377,1123.6342393202285
2024-09-11,684.8190193191667,272.7353942203677,1092.7715985093646
2024-09-12,685.1528668830973,221.86874770224443,1084.3082506846529
2024-09-13,685.4867144470279,272.0359278439116,1077.3072405227792
2024-09-14,685.8205620109586,227.8038206896444,1114.9794308735165
2024-09-15,686.1544095748892,226.62874640438258,1118.019865613841
2024-09-16,686.4882571388198,279.41676867212976,1115.1618321990773
2024-09-17,686.8221047027504,263.6789485007782,1110.4455053756367
2024-09-18,687.155952266681,289.8693748163426,1088.6381608951317
2024-09-19,687.4897998306116,272.6835433304398,1130.5268928706105
2024-09-20,687.8236473945423,250.1918518403696,1092.9624233370912
2024-09-21,688.1574949584729,273.11746912674926,1120.0441449766554
2024-09-22,688.4913425224034,266.1828143120668,1112.7678123420988
2024-09-23,688.8251900863341,246.32268088576,1101.106639078595
2024-09-24,689.1590376502647,252.5433380370399,1116.291691250412
2024-09-25,689.4928852141953,264.20359785496584,1105.7066458267166
2024-09-26,689.8267327781259,314.9090918386285,1134.558553055278
2024-09-27,690.1605803420565,256.1365043010248,1141.9469459995057
2024-09-28,690.4944279059871,250.76383184380617,1111.9460868906945
2024-09-29,690.8282754699177,257.65269433439767,1117.0700237917674
2024-09-30,691.1621230338484,264.51908657799885,1124.052178878089
2024-10-01,691.495970597779,282.31781643038636,1112.5141204533559
2024-10-02,691.8298181617097,261.1430416333728,1131.2191916925156
2024-10-03,692.1636657256403,287.70510750905925,1118.4740963403954
2024-10-04,692.4975132895707,268.5969742055295,1147.0712638798502
2024-10-05,692.8313608535015,288.9974706578916,1082.8357000444873
2024-10-06,693.165208417432,260.97322410867497,1105.2821768386514
2024-10-07,693.4990559813626,261.87650893818835,1097.34480051209
2024-10-08,693.8329035452932,265.55383779694245,1119.7654844759916
2024-10-09,694.1667511092239,284.07201048349765,1109.2829302872228
2024-10-10,694.5005986731545,279.43818894792054,1080.9432814489996
2024-10-11,694.8344462370851,269.7251680455309,1134.4073948799098
2024-10-12,695.1682938010158,242.29411179008886,1126.5616492787244
2024-10-13,695.5021413649463,291.66795317320793,1113.031636018122
2024-10-14,695.835988928877,261.99759491695283,1099.9798430277913
2024-10-15,696.1698364928076,282.44543137129915,1126.981792883994
2024-10-16,696.5036840567382,261.2045803231296,1123.4775154540034
2024-10-17,696.8375316206688,267.2167969060028,1130.7308696682385
2024-10-18,697.1713791845993,272.4595633435344,1099.4281737699453
2024-10-19,697.50522674853,287.9226394105563,1140.159445423337
2024-10-20,697.8390743124606,254.08668441222727,1140.4501574983424
2024-10-21,698.1729218763913,284.48699319397684,1111.100130452487
2024-10-22,698.5067694403218,269.5048962368925,1095.710885335889
2024-10-23,698.8406170042524,280.5283167107041,1114.330852154728
2024-10-24,699.1744645681831,301.204276678998,1128.486444237631
2024-10-25,699.5083121321137,271.8324903463812,1164.1998449142477
2024-10-26,699.8421596960443,305.7331911057117,1101.6456308089887
2024-10-27,700.1760072599749,253.01025825675484,1138.9516210955526
2024-10-28,700.5098548239056,282.662165515178,1170.5662500042351
2024-10-29,700.8437023878362,278.18551737648994,1124.7139656579902
2024-10-30,701.1775499517668,254.12995314886254,1116.4749216877897
2024-10-31,701.5113975156974,279.70182991937156,1111.9360225621333
2024-11-01,701.845245079628,286.95417598742284,1114.942138349996
2024-11-02,702.1790926435586,281.82796447925347,1114.7409134589418
2024-11-03,702.5129402074892,270.69608253704587,1101.3944301042964
2024-11-04,702.8467877714197,299.0184387263542,1114.249713282519
2024-11-05,703.1806353353504,277.0053087894704,1143.1303020513628
2024-11-06,703.514482899281,282.9344838404031,1142.866233045217
2024-11-07,703.8483304632117,281.50100328273885,1123.6778523475148
2024-11-08,704.1821780271423,272.2512553874579,1118.4829161450389
2024-11-09,704.516025591073,289.6673038410432,1126.6264037724754
2024-11-10,704.8498731550035,264.7921085736008,1159.2411712214018
2024-11-11,705.1837207189341,264.2872674024726,1145.690897240709
2024-11-12,705.5175682828648,258.3385657056537,1151.708621208942
2024-11-13,705.8514158467952,247.96031410186836,1135.9618329422915
2024-11-14,706.185263410726,275.56911535340294,1176.6767480692906
2024-11-15,706.5191109746565,281.74089885243166,1146.3679706511832
2024-11-16,706.8529585385872,254.07398590680424,1109.536477944819
2024-11-17,707.1868061025178,277.8936766923297,1119.1676494546562
2024-11-18,707.5206536664484,275.21733918522665,1128.7240699310591
2024-11-19,707.854501230379,282.1260064086807,1107.351859150473
2024-11-20,708.1883487943096,287.05478006663736,1152.9762665983208
2024-11-21,708.5221963582403,308.1230040014895,1139.8146731805602
2024-11-22,708.8560439221708,256.63971226230063,1143.683151168413
2024-11-23,709.1898914861015,291.3399096898683,1120.1271080023519
2024-11-24,709.5237390500321,276.23850989302986,1153.1079093696376
2024-11-25,709.8575866139627,295.06118904749223,1109.5521014876238
2024-11-26,710.1914341778934,303.6454725364027,1140.9203302880794
2024-11-27,710.525281741824,286.4091118669002,1138.3814973368037
2024-11-28,710.8591293057545,262.9523593893596,1154.5398782887005
2024-11-29,711.1929768696851,289.363165126247,1136.0659682057485
2024-11-30,711.5268244336157,291.5352853662431,1126.767179234319
2024-12-01,711.8606719975463,281.7952674942564,1156.6605567524641
2024-12-02,712.1945195614769,283.2225650232677,1121.7226735126458
2024-12-03,712.5283671254076,301.7956349825271,1126.7070925714515
2024-12-04,712.8622146893382,302.94284731437494,1141.5668672560853
2024-12-05,713.1960622532688,288.7786153171111,1162.4949245609266
2024-12-06,713.5299098171995,291.08285456212246,1132.7469067079546
2024-12-07,713.8637573811301,303.595831084842,1113.8272274483998
2024-12-08,714.1976049450607,290.8725293433483,1137.236163019918
2024-12-09,714.5314525089913,301.5703891618443,1150.577421659654
2024-12-10,714.8653000729219,286.01316391991463,1154.2597306315483
2024-12-11,715.1991476368524,308.62895097096384,1148.536835254502
2024-12-12,715.5329952007831,330.6679418742201,1170.1901946233354
2024-12-13,715.8668427647137,255.98271528938588,1134.5534953742142
2024-12-14,716.2006903286443,281.16949656730503,1134.4751214132561
2024-12-15,716.534537892575,306.7603194080097,1161.3038265818213
2024-12-16,716.8683854565056,300.6719976753842,1126.9726370625174
2024-12-17,717.2022330204362,284.51395795147585,1150.9482256969445
2024-12-18,717.5360805843668,273.2860613113438,1165.5823569183674
2024-12-19,717.8699281482974,276.1355324582664,1121.9881335306732
2024-12-20,718.203775712228,307.7711958914635,1149.0725653351535
2024-12-21,718.5376232761587,273.8415807379738,1168.429071667837
2024-12-22,718.8714708400893,307.70967876151065,1143.5535723822081
2024-12-23,719.2053184040199,327.8280344214049,1190.2572318896014
2024-12-24,719.5391659679505,289.1281901761345,1147.2165352089032
2024-12-25,719.8730135318812,266.74134161234895,1108.0035575816582
2024-12-26,720.2068610958116,282.15967957203867,1172.5395249642856
2024-12-27,720.5407086597423,279.00368784261,1179.3319814073739
2024-12-28,720.8745562236729,271.218418461526,1134.8851020021316
2024-12-29,721.2084037876035,324.9773806330064,1137.7569825224587
2024-12-30,721.5422513515341,307.07638693288135,1145.264245411814
2024-12-31,721.8760989154648,271.51418528035384,1136.3171971248564
2025-01-01,722.2099464793954,272.71694337536826,1184.5436517472242
2025-01-02,722.543794043326,288.46735001680486,1132.1867156102128
2025-01-03,722.8776416072567,259.6073716693031,1112.813088774599
2025-01-04,723.2114891711873,280.9562958477934,1116.1853228605646
2025-01-05,723.5453367351178,320.5505518717554,1146.1415789889907
2025-01-06,723.8791842990485,319.9917203920818,1134.4184212506589
